Date,Headliner,Genre_Headliner,Opener,Venue,"City, State",Who,Reference,,,City,State,,_Full Date,Month,Day,Year,Day of Week,,Opener_,Opener_1,Opener_2,Opener_3,Opener_4,Opener_5,Opener_6,Opener_7,Opener_8,Opener_9,Opener_10,Opener_11,Opener_12,Opener_13,Opener_14,Opener_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2012,Joe Jackson,New Wave Pop,,The Strathmore,"Bethesda, Maryland","Mike, Dori",https://www.setlist.fm/setlist/joe-jackson/2012/the-music-center-at-strathmore-north-bethesda-md-2bdd88ee.html,,,Bethesda, Maryland,,September 15 2012,September,15,2012,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2012,Social Distortion,Punk,Lindi Ortega,9:30 Club,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,November 6 2012,November,6,2012,Tuesday,,Lindi Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2013,Dropkick Murphys,Punk,"Solemn Sun,Barroom Heroes",9:30 Club,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,March 10 2013,March,10,2013,Sunday,,Solemn Sun,Barroom Heroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2013,Bad Religion,Punk,"Against Me!,The Bronx,Polar Bear Club",9:30 Club,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/bad-religion-polar-bear-club-the-bronx,,,Washington, District of Columbia,,March 22 2013,March,22,2013,Friday,,Against Me!,The Bronx,Polar Bear Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2013,Garbage,Alternative,,The Fillmore Silver Spring,"Silver Spring, Maryland","Mike, Dori",,,,Silver Spring, Maryland,,March 24 2013,March,24,2013,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2013,Rancid,Punk,"Transplants,Crown of Thornz",The Fillmore Silver Spring,"Silver Spring, Maryland",Mike,,,,Silver Spring, Maryland,,June 1 2013,June,1,2013,Saturday,,Transplants,Crown of Thornz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2013,The Smithereens,Pop Rock,,The Hamilton Live,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,June 2 2013,June,2,2013,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2013,Gary Numan,Post Punk,,The Black Cat,"Washington, District of Columbia",Mike,,,,Washington, District of Columbia,,October 27 2013,October,27,2013,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2014,Kraftwerk,Electronic,,9:30 Club,"Washington, District of Columbia","Mike, Kevin",,,,Washington, District of Columbia,,April 4 2014,April,4,2014,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2014,Berlin,New Wave,,Rams Head Center Stage,"Hanover, Maryland","Mike, Dori",,,,Hanover, Maryland,,May 2 2014,May,2,2014,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2014,Snarky Puppy,Jazz,,The Hamilton Live,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/snarky-puppy-db7ca5f2-76d4-474d-8c38-46fb6c38ce9a,,,Washington, District of Columbia,,June 25 2014,June,25,2014,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2014,The Offspring,Pop Punk,"Pennywise,Vandals,Bad Religion",Pier 6 Pavillion,"Baltimore, Maryland","Mike, Dori",https://www.concertarchives.org/concerts/bad-religion-the-offspring-pennywise-the-vandals,,,Baltimore, Maryland,,July 30 2014,July,30,2014,Wednesday,,Pennywise,Vandals,Bad Religion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2014,Streetlight Manifesto,Ska,"Dan Potthast,Chris Murray",The Fillmore Silver Spring,"Silver Spring, Maryland",Mike,https://www.songkick.com/concerts/20592563-streetlight-manifesto-at-fillmore-silver-spring,,,Silver Spring, Maryland,,October 26 2014,October,26,2014,Sunday,,Dan Potthast,Chris Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2014,The Head and the Heart,Folk Pop,Phox,DAR Constitution Hall,"Washington, District of Columbia","Mike, Carl",,,,Washington, District of Columbia,,December 9 2014,December,9,2014,Tuesday,,Phox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2015,Dropkick Murphys,Punk,"Mahones,Blood or Whiskey,Bryan Mcpherson",The Fillmore Silver Spring,"Washington, District of Columbia",Mike,,,,Washington, District of Columbia,,March 6 2015,March,6,2015,Friday,,Mahones,Blood or Whiskey,Bryan Mcpherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2015,Royal Blood,Alternative,Mini Mansions,9:30 Club,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,June 10 2015,June,10,2015,Wednesday,,Mini Mansions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2015,Snarky Puppy,Jazz,,The Hamilton Live,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,June 15 2015,June,15,2015,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2015,Foo Fighters,Rock,"Buddy Guy,Gary Clark Jr.,Heart,Joan Jett & The Blackhearts,LL Cool J,DJ Z-Trip,Trouble Funk,Trombone Shorty & Orleans Avenue,RDGLDGRN",RFK Stadium,"Washington, District of Columbia","Mike, Dori",https://www.songkick.com/concerts/22136733-foo-fighters-at-rfk-stadium,,,Washington, District of Columbia,,July 4 2015,July,4,2015,Saturday,,Buddy Guy,Gary Clark Jr.,Heart,Joan Jett & The Blackhearts,LL Cool J,DJ Z-Trip,Trouble Funk,Trombone Shorty & Orleans Avenue,RDGLDGRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2015,Social Distortion,Punk,"Nikki Lane,Drag The River",The Fillmore Silver Spring,"Silver Spring, Maryland","Mike, Dori",https://www.concertarchives.org/concerts/nikki-lane-social-distortion-drag-the-river,,,Silver Spring, Maryland,,August 25 2015,August,25,2015,Tuesday,,Nikki Lane,Drag The River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2015,Garbage,Alternative,Torres,9:30 Club,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/garbage--40,,,Washington, District of Columbia,,October 28 2015,October,28,2015,Wednesday,,Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2016,Dirty Heads,Reggae Rock,RDGLDGRN,The Fillmore Silver Spring,"Silver Spring, Maryland","Mike, Dori",https://www.concertarchives.org/concerts/dirty-heads-rdgldgrn,,,Silver Spring, Maryland,,April 29 2016,April,29,2016,Friday,,RDGLDGRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2016,Snarky Puppy,Jazz,,Bethesda Jazz and Blues Club,"Bethesda, Maryland",Mike,,,,Bethesda, Maryland,,May 2 2016,May,2,2016,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2016,Prophets of Rage,Political Hip Hop,AWOLNATION,EagleBank Arena,"Fairfax, Virginia",Mike,https://www.setlist.fm/setlist/prophets-of-rage/2016/eaglebank-arena-fairfax-va-1bfcd14c.html,,,Fairfax, Virginia,,August 19 2016,August,19,2016,Friday,,AWOLNATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2016,The Smithereens,Pop Rock,,Birchmere,"Alexandria, Virginia","Mike, Dori",https://www.concertarchives.org/concerts/the-smithereens-615cd9fd-8ad3-4098-865c-1fdcaf71891a,,,Alexandria, Virginia,,August 26 2016,August,26,2016,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2016,Howard Jones,New Wave,,The Hamilton Live,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/howard-jones-66a2e3f1-21ac-4539-b15e-94c295752def,,,Washington, District of Columbia,,September 3 2016,September,3,2016,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2016,The Roots,Alternative Hip Hop,"Living Colour,Public Enemy",National Museum of African American History and Culture,"Washington, District of Columbia","Mike, Dori",https://www.setlist.fm/setlist/public-enemy/2016/national-museum-of-african-american-history-and-culture-washington-dc-6bfde292.html,,,Washington, District of Columbia,,September 24 2016,September,24,2016,Saturday,,Living Colour,Public Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2017,Duran Duran,New Wave,,MGM National Harbor,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,January 1 2017,January,1,2017,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2017,Midnight Oil,New Wave,,The Fillmore Silver Spring,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,May 9 2017,May,9,2017,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2017,Royal Blood,Alternative,,9:30 Club,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,June 6 2017,June,6,2017,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2017,Joe Jackson,New Wave Pop,,Wolftrap,"Vienna, Virginia","Mike, Dori",,,,Vienna, Virginia,,June 10 2017,June,10,2017,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2017,The Skints,Reggae Fusion,,DC9 Nightclub,"Washington, District of Columbia","Mike, Dori, Kevin",,,,Washington, District of Columbia,,July 13 2017,July,13,2017,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2017,Blondie,Post Punk,Garbage,Wolftrap,"Vienna, Virginia","Mike, Dori",,,,Vienna, Virginia,,August 3 2017,August,3,2017,Thursday,,Garbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2017,Alison Moyet,New Wave,,Sixth & I Synagogue,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,September 11 2017,September,11,2017,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2017,Bat Fangs,Indie,"The Messthetics,Danger Painters,Kid Congo Powers",The Anthem,"Washington, District of Columbia","Mike, Dori",Soft opening,,,Washington, District of Columbia,,October 8 2017,October,8,2017,Sunday,,The Messthetics,Danger Painters,Kid Congo Powers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2017,Foo Fighters,Rock,The Struts,The Anthem,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/foo-fighters-with-the-struts-at-the-anthem-october-12-2017,,,Washington, District of Columbia,,October 12 2017,October,12,2017,Thursday,,The Struts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2017,Colin Hay,Neo Mellow,,Lincoln Theatre,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,October 21 2017,October,21,2017,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2017,Brian Setzer Orchestra,Swing,,Warner Theatre,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,November 25 2017,November,25,2017,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2017,Gary Numan,Post Punk,,9:30 Club,"Washington, District of Columbia","Mike, Dori",,,,Washington, District of Columbia,,December 9 2017,December,9,2017,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2018,The Human League,New Wave,"The Alarm,Dramarama,The Motels,Naked Eyes,The Untouchables,Gene Loves Jezabel,When In Rome,The Polecats",Huntington State Beach,"Huntington Beach, California","Mike, Kevin, Andi, Jodi",https://www.setlist.fm/festival/2018/like-totally-80s-festival-2018-5bd78b90.html,,,Huntington Beach, California,,May 12 2018,May,12,2018,Saturday,,The Alarm,Dramarama,The Motels,Naked Eyes,The Untouchables,Gene Loves Jezabel,When In Rome,The Polecats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2018,Lee Rocker,Rockabilly,,Carpenter Performing Arts Center,"Long Beach, California","Mike, Erik",,,,Long Beach, California,,May 19 2018,May,19,2018,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2018,U2,Rock,,Capital One Center	,"Washington, District of Columbia","Dori, Beth",https://www.u2.com/tour/date/45561495,,,Washington, District of Columbia,,June 17 2018,June,17,2018,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2018,Stray Cats,Rockabilly,The Paladins,Pacific Amphitheatre,"Costa Mesa, California","Mike, Dori",,,,Costa Mesa, California,,August 17 2018,August,17,2018,Friday,,The Paladins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2018,Gary Numan,Post Punk,Me Not You,9:30 Club,"Washington, District of Columbia","Mike, Dori",https://www.concertarchives.org/concerts/gary-numan--62,,,Washington, District of Columbia,,September 21 2018,September,21,2018,Friday,,Me Not You,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2018,Social Distortion,Punk,"Bad Religion,The Offspring,Pennywise,Suicidal Tendencies,Voodoo Glow Skulls,T.S.O.L.,Black Rebel Motorcycle Club,Snuff,Fear,Mad Caddies,Rancid,Aaron Lee Tasjan,Wrecks,The Interrupters",Huntington State Beach,"Huntington Beach, California","Mike, Dori",https://www.concertarchives.org/concerts/surf-city-blitz-2018,,,Huntington Beach, California,,October 28 2018,October,28,2018,Sunday,,Bad Religion,The Offspring,Pennywise,Suicidal Tendencies,Voodoo Glow Skulls,T.S.O.L.,Black Rebel Motorcycle Club,Snuff,Fear,Mad Caddies,Rancid,Aaron Lee Tasjan,Wrecks,The Interrupters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
